benchmark,family,item_id,target_act,target_source
mathtutorbench_pedagogy,standard,pedagogy-306,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-307,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-308,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-309,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-310,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-311,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-312,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-313,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-314,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-315,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-316,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-317,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-318,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-319,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-320,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-321,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-322,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-323,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-324,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-325,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-326,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-327,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-328,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-329,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-330,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-331,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-332,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-333,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-334,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-335,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-336,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-337,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-338,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-339,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-340,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-341,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-342,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-343,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-344,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-345,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-346,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-347,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-348,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-349,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-350,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-351,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-352,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-353,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-354,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-355,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-356,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-357,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-358,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-359,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-360,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-361,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-362,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-363,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-364,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-365,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-366,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-367,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-368,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-369,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-370,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-371,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-372,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-373,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-374,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-375,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-376,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-377,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-378,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-379,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-380,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-381,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-382,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-383,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-384,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-385,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-386,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-387,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-388,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-389,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-390,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-391,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-392,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-393,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-394,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-395,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-396,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-397,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-398,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-399,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-400,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-401,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-402,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-403,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-404,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-405,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-406,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-407,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-408,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-409,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-410,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-411,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-412,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-413,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-414,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-415,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-416,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-417,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-418,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-419,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-420,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-421,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-422,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-423,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-424,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-425,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-426,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-427,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-428,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-429,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-430,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-431,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-432,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-433,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-434,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-435,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-436,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-437,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-438,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-439,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-440,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-441,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-442,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-443,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-444,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-445,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-446,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-447,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-448,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-449,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-450,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-451,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-452,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-453,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-454,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-455,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-456,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-457,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-458,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-459,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-460,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-461,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-462,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-463,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-464,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-465,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-466,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-467,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-468,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-469,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-470,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-471,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-472,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-473,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-474,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-475,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-476,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-477,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-478,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-479,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-480,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-481,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-482,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-483,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-484,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-485,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-486,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-487,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-488,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-489,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-490,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-491,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-492,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-493,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-494,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-495,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-496,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-497,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-498,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-499,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-500,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-501,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-502,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-503,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-504,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-505,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-506,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-507,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-508,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-509,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-510,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-511,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-512,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-513,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-514,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-515,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-516,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-517,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-518,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-519,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-520,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-521,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-522,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-523,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-524,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-525,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-526,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-527,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-528,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-529,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-530,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-531,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-532,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-533,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-534,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-535,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-536,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-537,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-538,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-539,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-540,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-541,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-542,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-543,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-544,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-545,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-546,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-547,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-548,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-549,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-550,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-551,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-552,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-553,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-554,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-555,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-556,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-557,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-558,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-559,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-560,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-561,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-562,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-563,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-564,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-565,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-566,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-567,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-568,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-569,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-570,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-571,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-572,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-573,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-574,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-575,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-576,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-577,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-578,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-579,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-580,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-581,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-582,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-583,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-584,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-585,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-586,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-587,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-588,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-589,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-590,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-591,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-592,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-593,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-594,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-595,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-596,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-597,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-598,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-599,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-600,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-601,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-602,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-603,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-604,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-605,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-606,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-607,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-608,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-609,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-610,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-611,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-612,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-613,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-614,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-615,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-616,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-617,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-618,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-619,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-620,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-621,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-622,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-623,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-624,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-625,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-626,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-627,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-628,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-629,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-630,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-631,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-632,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-633,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-634,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-635,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-636,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-637,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-638,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-639,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-640,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-641,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-642,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-643,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-644,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-645,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-646,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-647,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-648,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-649,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-650,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-651,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-652,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-653,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-654,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-655,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-656,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-657,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-658,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-659,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-660,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-661,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-662,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-663,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-664,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-665,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-666,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-667,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-668,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-669,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-670,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-671,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-672,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-673,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-674,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-675,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-676,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-677,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-678,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-679,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-680,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-681,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-682,probing,exact_human_lookup
