request_id,judge_requested,judge_returned,valid,error
b763a438895945e6561f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
559dd15f43840739f996:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c312b224b6bd8bf12972:glm-5.3,glm-5.3,glm-5.3,True,
543417ec6d9b56f6d130:glm-5.3,glm-5.3,glm-5.3,True,
1c0ae1bb86ae39ba7212:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
31c1fefa873944fa39dc:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3addf07610dc4525091f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c8e50d58d2f629935b2f:glm-5.3,glm-5.3,glm-5.3,True,
2f267188a6026b093e53:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
63d9736de0428cd0a21e:glm-5.3,glm-5.3,glm-5.3,True,
c2d28e1485a8fd06eb31:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
93b7c1e78e11ddc42640:glm-5.3,glm-5.3,glm-5.3,True,
56f1a4682e04e6c9c5c4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6fe1ea1fad2e30d9de5c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
a8a8b3ef0d4e3a6d30b4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ff3f625b7cdde5d298b4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8679d9d1882fa619b92b:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
aab66236e31aa3ce2273:glm-5.3,glm-5.3,glm-5.3,True,
9bae96c6725fca61eb62:glm-5.3,glm-5.3,glm-5.3,True,
5e4b56fccd26cd73fda5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
07ed8e00b63c870b0ce9:glm-5.3,glm-5.3,glm-5.3,True,
1be836bd436d0a959f6e:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
04bf3771f1f066905773:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b952bb02794a50c2322a:glm-5.3,glm-5.3,glm-5.3,True,
cb1f9483e744e6045a73:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
3438f6086b2e61b36c6f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
276ddfc8ffcd9a7bfb89:glm-5.3,glm-5.3,glm-5.3,True,
0f2230058d265e4a967a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2d420fc554bb50a49f8d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
4dc2e3863246a04201d6:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9fca989e28acd871129b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f4452d4bcda90be66f39:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
84b9d17122f643c3c3ff:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
478f67e34d2f1e5f688e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2d72997bf24ea1f0091e:glm-5.3,glm-5.3,glm-5.3,True,
cdbd279ab5794a727df0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
af24e35f923c742c5768:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
edf5b63b42bf6bf6de74:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
97f95a45b0c1636f53b6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
8cafc760edb170f1c6bd:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
dc9ea841211f3379d446:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
bc5f58efaf2fa4e977dd:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f7312f2f06411e7fba01:glm-5.3,glm-5.3,glm-5.3,True,
a6b3bd9f1ec7893f8212:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8b083988a2c52d7763dd:glm-5.3,glm-5.3,glm-5.3,True,
8302711bfed8c9614b0c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
338e5b35047939ffa5f2:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0b484520215883a642dd:glm-5.3,glm-5.3,glm-5.3,True,
f5c24bdea51f9e3eab76:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6f340bc62c6298dd3e61:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b416660e9fb1963d6be7:glm-5.3,glm-5.3,glm-5.3,True,
5d9671b6f902378a8406:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e4c593430fe47f3169f6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
71346d927270ccc66e36:glm-5.3,glm-5.3,glm-5.3,True,
e23d5f88ce2ab69a0aba:glm-5.3,glm-5.3,glm-5.3,True,
b1be629bbd8e8b062046:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1f21710f418bf39511cb:glm-5.3,glm-5.3,glm-5.3,True,
14432dc8d1d6fb94f5b2:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5fc176c3d2b56d845c3a:glm-5.3,glm-5.3,glm-5.3,True,
7e78344a257fdcc72bb1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d2deeec10544499182a5:glm-5.3,glm-5.3,glm-5.3,True,
c102b447ecc1f62774b0:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
eafbb05936b34e235cb1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
03b73aa197a7f5fd56dd:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
66ad407ad2789dea2b9a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
89e4866159f2fadbc545:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2751e64b6940881ed751:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6ebe027bb10391aefbd4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0b317361114f6f8dc583:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f152153cae52af0a9eb5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
417a47200b596f7ba851:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
cb61c1b2103a96593687:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
217b863ec031c8f0756e:glm-5.3,glm-5.3,glm-5.3,True,
678c1192fad7840c56de:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3ad6ee13212d5a6fff72:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d97889ed1f32470db3f5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c8ad8255a121dbbbd318:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
dc6d778c35e342a8f7cb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c1a16808724178ba60f5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c2e4f87ad7df81bf712a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
42a88ff32ca06e8aed42:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
dd712682c0d5591e1173:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5c52daf7d04fa34b0575:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
248d1c70fe9765698597:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
68502f4ae7ee5f7b8f8c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1aa0b375dde2308e0066:glm-5.3,glm-5.3,glm-5.3,True,
dcea62962c6276002aec:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b6cac80e54e410365dcd:glm-5.3,glm-5.3,glm-5.3,True,
547d9fffe68096ec78b7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4f3c252183c779900ef5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5ce21fad80e28b292bad:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4fe935d2784ca68a9d1f:glm-5.3,glm-5.3,glm-5.3,True,
5db70e4a4331234103e9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0166dbb6c2ebabd69c7a:glm-5.3,glm-5.3,glm-5.3,True,
d26a9cbad443af6df172:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
884fdb78dd4b48281a41:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
1c48eb0382c35cb186fe:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4f8c2b6cc84a4b971200:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3ab20a92b717b6c72a72:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3acaeb9b74739f30886c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
13c1769ac52806aafdf0:glm-5.3,glm-5.3,glm-5.3,True,
34ad8c487a9e5bafc070:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
c1bf6bffab89fbf420e8:glm-5.3,glm-5.3,glm-5.3,True,
766be5e330b226345afb:glm-5.3,glm-5.3,glm-5.3,True,
16ef97ec0ed7ef654ea5:glm-5.3,glm-5.3,glm-5.3,True,
f7523d6d243b56c9a652:glm-5.3,glm-5.3,glm-5.3,True,
2a8ac23628f200e5b483:glm-5.3,glm-5.3,glm-5.3,True,
496584650b6289091110:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
1e82b8e731213694f18d:glm-5.3,glm-5.3,glm-5.3,True,
5d5a2cb042ab2e948aaa:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7dbfb0e1e923544a8072:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
719da3d10ac5ca29eca4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ccfc2cfdfcc528ba5629:glm-5.3,glm-5.3,glm-5.3,True,
410d964f958227fc6717:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e202e871627f33cef913:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d50ca5c43a89be68c450:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
d8e314c85fb352a80b81:glm-5.3,glm-5.3,glm-5.3,True,
726aafcea5dc619d9a19:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
e8d7aaa88ed065e579c4:glm-5.3,glm-5.3,glm-5.3,True,
fe7a06adadfce6e10d47:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
454ae9eae2674f6ac6e6:glm-5.3,glm-5.3,glm-5.3,True,
500daf295ad7bb73839a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
59b57837ef1d6a2f7910:glm-5.3,glm-5.3,glm-5.3,True,
f8f44afc562d2fd2f27f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
31a99a2755967f271bf8:glm-5.3,glm-5.3,glm-5.3,True,
42480a6d9d61e400ee14:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
57d5c057d07de4525a61:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
70a93aa9ecde21769474:glm-5.3,glm-5.3,glm-5.3,True,
8843fe5298a2fdda0b9f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
171510e1c64d3e9f1408:glm-5.3,glm-5.3,glm-5.3,True,
5abf850cd7bc2a1a7f98:glm-5.3,glm-5.3,glm-5.3,True,
4adaeb61cee0d8dfac0b:glm-5.3,glm-5.3,glm-5.3,True,
f2c7bf4bd36e4db96c20:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2e65e3d0dc0c717d9576:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
9ebd48b33882e14e4b6d:glm-5.3,glm-5.3,glm-5.3,True,
248f52a9639f6163b59f:glm-5.3,glm-5.3,glm-5.3,True,
af59c3b8bdd707cae626:glm-5.3,glm-5.3,glm-5.3,True,
bf0925c4cb34c4f28804:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
248d1c70fe9765698597:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5d9ae78a0bf45b30a653:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
88bb276c4c32d29c06b6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
665b16a9d29800131d6e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b30a8317ca7422053da1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
e94b6d22a8b68ced5102:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2756371e4f26dfab6b66:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
306cd3353848ca55b81f:glm-5.3,glm-5.3,glm-5.3,True,
368ab8d8bb78888e1065:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
2a530e630cbd96e7011f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4186f482ca4d6e840a09:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b6899fa1f4c0d44171fa:glm-5.3,glm-5.3,glm-5.3,True,
140d5aae33b1bf5e98b9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
338c524fcd30426c61f0:glm-5.3,glm-5.3,glm-5.3,True,
8a34b850e9a5c9ec5706:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
dad77b01f388ba063ee8:glm-5.3,glm-5.3,glm-5.3,True,
28e6eb09584df591aed0:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
73d555ddf33186e66ccd:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
266ac58d52c49d377a01:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
56e9414d5e55ecd2326d:glm-5.3,glm-5.3,glm-5.3,True,
9591f680accc48780759:glm-5.3,glm-5.3,glm-5.3,True,
f3a151ef380d72c03dc5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8e684590d4953a096e3c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
93f4dcef2b026a355abf:glm-5.3,glm-5.3,glm-5.3,True,
32cc2e5ef8900410d9d9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d72e3a05a9a40d9a28e5:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
648f14f6912a3853edee:glm-5.3,glm-5.3,glm-5.3,True,
a62793961c92c6fc87c9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5f20f2c4686d9044c4a4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
9a4dadb6eea1d8babdc3:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4232c565006bb66d7654:glm-5.3,glm-5.3,glm-5.3,True,
3452f0721fed462ef4cf:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ccfc2cfdfcc528ba5629:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
c15ae7171a1a728b0f31:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
40e57a76f0c8f3f534da:glm-5.3,glm-5.3,glm-5.3,True,
1f4eca5bc314c17f5b06:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
63f7a234a532da73fde7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
074671cf99ca1ec22c8e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
8979057e2f0ab6c4d710:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
df86e0bface7e24da377:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
28d5f18393ff0ac25042:glm-5.3,glm-5.3,glm-5.3,True,
0e3fd972665649f2d37d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
bf72af1a44e60a0bba7d:glm-5.3,glm-5.3,glm-5.3,True,
3ca7d4c1ca49ceea7744:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
fffd4f02646c0678d95c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6d8bebe4bbce2363df50:glm-5.3,glm-5.3,glm-5.3,True,
ae555ef0da15ca0f49c4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
57d204c897a33f27e158:glm-5.3,glm-5.3,glm-5.3,True,
248bb6aaf743a48cf4c2:glm-5.3,glm-5.3,glm-5.3,True,
b2bb1822e1efe40ca572:glm-5.3,glm-5.3,glm-5.3,True,
5a7c5dfdb3dc1f6817aa:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
dbbb8e9b3970f6417d20:glm-5.3,glm-5.3,glm-5.3,True,
3e3b72ee731774527b66:glm-5.3,glm-5.3,glm-5.3,True,
a14130a62b1adf86123a:glm-5.3,glm-5.3,glm-5.3,True,
c1d737c127875ba05386:glm-5.3,glm-5.3,glm-5.3,True,
035c68a1aca7e0df1fcd:glm-5.3,glm-5.3,glm-5.3,True,
1a55a5e37c71f5147708:glm-5.3,glm-5.3,glm-5.3,True,
d0d7e4d13bc6e65e6542:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5a15580bb64db94f37e7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6f678fdbd4d315b52f0c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
39fbe2a06919550c1aaa:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f70267c2e1a7cf95e844:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
18f544c8c38da5b0fc1e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
aa6924b5f9a0d9c8bf9a:glm-5.3,glm-5.3,glm-5.3,True,
e4058171a4ad71ad1f62:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
93b0e7cac8f9045bc184:glm-5.3,glm-5.3,glm-5.3,True,
0c926e5b1a888671d65e:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
f48636450b5c83b3a0ef:glm-5.3,glm-5.3,glm-5.3,True,
1d3bda1b12b26e398dd1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
072a1c9978c754a6b904:glm-5.3,glm-5.3,glm-5.3,True,
9b1d659acb59b86af163:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b67283970807dd631b4b:glm-5.3,glm-5.3,glm-5.3,True,
8f3a2fa267b0c64e2346:glm-5.3,glm-5.3,glm-5.3,True,
a91a74a1006a41f02d7f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4a7cb88d21c4facf78b7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
474f081993d0aef4c398:glm-5.3,glm-5.3,glm-5.3,True,
2c626156b005e0c4b8a8:glm-5.3,glm-5.3,glm-5.3,True,
04f4a40a5968b4a5dfe1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
947eb83f804b21a3e9de:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
58656dffc17a35392e64:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
744be861aff1abf80d38:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
a4f49a33ffdb4b04296a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2756371e4f26dfab6b66:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
edb68eb7622859f7b3ff:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
baf48079a4b2a7db1d54:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
45d3b066ad2ac07ddf84:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
368ab8d8bb78888e1065:glm-5.3,glm-5.3,glm-5.3,True,
cfafd470605fbf19aeac:glm-5.3,glm-5.3,glm-5.3,True,
89d06b030a635c1d955a:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ec323cfe312a39ef06bc:glm-5.3,glm-5.3,glm-5.3,True,
16b7d2417c8029d13ede:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
5fc176c3d2b56d845c3a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
749d2c4b956d900ebc73:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f165c06d3e97d0bd2d4d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5ea6f7a37dafc17c29ad:glm-5.3,glm-5.3,glm-5.3,True,
6a8fad771d52f5d97409:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
edf7c9c6dfdbcae4fbdb:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d85782b7b4475414734f:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4cb32cf291b578004855:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
cf0da5c04c1bb35afe39:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
42f3ef10b0996c6000e9:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
20ac83edba99bdf593ba:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
7bad57c074fe9f64fd64:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
39fbe2a06919550c1aaa:glm-5.3,glm-5.3,glm-5.3,True,
58e2f228eb5cbadaef4d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a5e0c2851977d105548f:glm-5.3,glm-5.3,glm-5.3,True,
8b6a9b89fe0b32a035f2:glm-5.3,glm-5.3,glm-5.3,True,
3feba47952c982d1f364:glm-5.3,glm-5.3,glm-5.3,True,
628f6af889dae9f12636:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
550cd4dc9d4fd7ac79f7:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
914a82588d22aa25f909:glm-5.3,glm-5.3,glm-5.3,True,
609fa2ba87e5f40d6d32:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6e528460163424b0ca5a:glm-5.3,glm-5.3,glm-5.3,True,
68502f4ae7ee5f7b8f8c:glm-5.3,glm-5.3,glm-5.3,True,
8271f15754e2434691f4:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
f03cb1447ebdf61a41d2:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
4d22bf9016843d1911ea:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a8b492101ba33ab1cd90:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
ef375f5e386220908501:glm-5.3,glm-5.3,glm-5.3,True,
7e1c888ce3dbc51beff5:glm-5.3,glm-5.3,glm-5.3,True,
ef21d8dd06bcbcb4cb17:glm-5.3,glm-5.3,glm-5.3,True,
52cfbe151daf3f761479:glm-5.3,glm-5.3,glm-5.3,True,
a03ea1ce255138d608b1:glm-5.3,glm-5.3,glm-5.3,True,
54723fa574ede52f585f:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
654922d17e75bcf67ec5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0388edc2df5fffda1790:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0bca048a6def8b085568:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
a8c63d0363c9b4382b9a:glm-5.3,glm-5.3,glm-5.3,True,
8bd5822aea59e2ae6fe1:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
579df1aa92808649588c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
6c954d93b0fcacc4c8bc:glm-5.3,glm-5.3,glm-5.3,True,
fb9709feb531536afa43:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
0195885078debcbdb22a:glm-5.3,glm-5.3,glm-5.3,True,
d9f0d30f14da5b706418:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
b350ccbab62f5854f362:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ff3f625b7cdde5d298b4:glm-5.3,glm-5.3,glm-5.3,True,
69a164eed077e91a622b:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5e3943bbe7baf1c94602:glm-5.3,glm-5.3,glm-5.3,True,
3247e7f5ed9ef7ad0d7a:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
565249e169e39e913ec6:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
efdb61f4f69d741765e7:glm-5.3,glm-5.3,glm-5.3,True,
bfbbe4814507b4f3bfca:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
ad4e72082e8554042df7:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
17d25114f166584aa680:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
0aab25ff42693e2e0cb2:glm-5.3,glm-5.3,glm-5.3,True,
35b03de53ea40ec0597d:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
d7043b946520fb6c3d59:glm-5.3,glm-5.3,glm-5.3,True,
09eac42c5c05bd0e9d1d:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
82dd7d2cb5a5ffff8cb5:glm-5.3,glm-5.3,glm-5.3,True,
2a5148f179ef9cc56f58:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5bb5795c714e7a1ddd81:glm-5.3,glm-5.3,glm-5.3,True,
6c5272348965b1a49ada:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
371b234621fd55484790:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
3910b5ffd9890c3ce67e:glm-5.3,glm-5.3,glm-5.3,True,
701ff1bdaabcfc678998:glm-5.3,glm-5.3,glm-5.3,True,
5a40dfc56fc1c1b0447c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
79c6223a63b6b9778f10:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
618b919a0a8e5b61708c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
743dde57f0b7e0cbd3a9:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
5bfafb3ad5722e506685:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
50ba9a266940c54ae6f3:glm-5.3,glm-5.3,glm-5.3,True,
e1cec44b1cf5864dd6e1:glm-5.3,glm-5.3,glm-5.3,True,
3f1253210dd095f22d52:glm-5.3,glm-5.3,glm-5.3,True,
bccdc2b1daee93df639c:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
bf27de3880d3f25d7ba2:glm-5.3,glm-5.3,glm-5.3,True,
99b8c606ce7f6af12de0:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
996e0099f75f04e5b7d9:glm-5.3,glm-5.3,glm-5.3,True,
c0b54214a4b0ca69ae6c:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
2871e9dc7bac1b34c1e5:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
b1397c24d8c0bd5167d4:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
412f8ebbfce74e409e52:glm-5.3,glm-5.3,glm-5.3,True,
1f21a574dc0ebd8d97cb:glm-5.3,glm-5.3,glm-5.3,True,
3f6dc3506e951b7e5930:glm-5.3,glm-5.3,glm-5.3,True,
b55190a72a91373454b1:MiniMax-M3,MiniMax-M3,MiniMax-M3,True,
6d94a8701b60b2f34636:glm-5.3,glm-5.3,glm-5.3,True,
d235a4a6c981f6a8d047:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
59d3418d4c3cc388d097:deepseek-v4-pro,deepseek-v4-pro,deepseek-v4-pro,True,
