source_family,domain,arm,event,baseline,brier
kinetic_energy,science,canonical,answer_reveal,conditional_profile,0.05622235391437447
kinetic_energy,science,canonical,answer_reveal,context,0.1831032879092741
kinetic_energy,science,canonical,answer_reveal,default_profile,0.05801496836610741
kinetic_energy,science,canonical,answer_reveal,domain_profile,0.05647931405209099
kinetic_energy,science,canonical,reasoning_elicitation,conditional_profile,0.056360688700809625
kinetic_energy,science,canonical,reasoning_elicitation,context,0.22115851437469583
kinetic_energy,science,canonical,reasoning_elicitation,default_profile,0.05786544199524192
kinetic_energy,science,canonical,reasoning_elicitation,domain_profile,0.05429320942623791
kinetic_energy,science,explicit,affect_acknowledgement,conditional_profile,0.18868536658202276
kinetic_energy,science,explicit,affect_acknowledgement,context,0.18004800409762836
kinetic_energy,science,explicit,affect_acknowledgement,default_profile,0.18265149429911856
kinetic_energy,science,explicit,affect_acknowledgement,domain_profile,0.17857952448058623
kinetic_energy,science,explicit,answer_reveal,conditional_profile,0.06919712772300012
kinetic_energy,science,explicit,answer_reveal,context,0.14809219413314556
kinetic_energy,science,explicit,answer_reveal,default_profile,0.06871197472933468
kinetic_energy,science,explicit,answer_reveal,domain_profile,0.07068766182597337
kinetic_energy,science,explicit,reasoning_elicitation,conditional_profile,0.07787916082646976
kinetic_energy,science,explicit,reasoning_elicitation,context,0.19311734807613337
kinetic_energy,science,explicit,reasoning_elicitation,default_profile,0.07847560356623731
kinetic_energy,science,explicit,reasoning_elicitation,domain_profile,0.08125199311567152
kinetic_energy,science,implicit,affect_acknowledgement,conditional_profile,0.16633864928789083
kinetic_energy,science,implicit,affect_acknowledgement,context,0.12649439071307503
kinetic_energy,science,implicit,affect_acknowledgement,default_profile,0.14088668373334648
kinetic_energy,science,implicit,affect_acknowledgement,domain_profile,0.14358991103260813
kinetic_energy,science,implicit,answer_reveal,conditional_profile,0.04565559180699213
kinetic_energy,science,implicit,answer_reveal,context,0.18830423920536657
kinetic_energy,science,implicit,answer_reveal,default_profile,0.04493030696007468
kinetic_energy,science,implicit,answer_reveal,domain_profile,0.04388625118972333
kinetic_energy,science,implicit,reasoning_elicitation,conditional_profile,0.0607791342935569
kinetic_energy,science,implicit,reasoning_elicitation,context,0.21469592609044125
kinetic_energy,science,implicit,reasoning_elicitation,default_profile,0.061837101599252396
kinetic_energy,science,implicit,reasoning_elicitation,domain_profile,0.06221932741649573
kinetic_energy,science,peer_control,affect_acknowledgement,conditional_profile,0.21801535696870103
kinetic_energy,science,peer_control,affect_acknowledgement,context,0.2512059002472512
kinetic_energy,science,peer_control,affect_acknowledgement,default_profile,0.2329571324164105
kinetic_energy,science,peer_control,affect_acknowledgement,domain_profile,0.2245069842804981
kinetic_energy,science,peer_control,answer_reveal,conditional_profile,0.06474123821207878
kinetic_energy,science,peer_control,answer_reveal,context,0.13714341893691168
kinetic_energy,science,peer_control,answer_reveal,default_profile,0.06201934764627522
kinetic_energy,science,peer_control,answer_reveal,domain_profile,0.06467874766264525
kinetic_energy,science,peer_control,reasoning_elicitation,conditional_profile,0.050576249767640545
kinetic_energy,science,peer_control,reasoning_elicitation,context,0.21033915363719738
kinetic_energy,science,peer_control,reasoning_elicitation,default_profile,0.051476478554902026
kinetic_energy,science,peer_control,reasoning_elicitation,domain_profile,0.05170789587294592
least_common_multiple,mathematics,canonical,affect_acknowledgement,conditional_profile,0.12668823133587162
least_common_multiple,mathematics,canonical,affect_acknowledgement,context,0.1650319926769937
least_common_multiple,mathematics,canonical,affect_acknowledgement,default_profile,0.1527665879250361
least_common_multiple,mathematics,canonical,affect_acknowledgement,domain_profile,0.14955177767482414
least_common_multiple,mathematics,canonical,answer_reveal,conditional_profile,0.04653363632898822
least_common_multiple,mathematics,canonical,answer_reveal,context,0.1998638162129423
least_common_multiple,mathematics,canonical,answer_reveal,default_profile,0.05003151431590617
least_common_multiple,mathematics,canonical,answer_reveal,domain_profile,0.04699534823632863
least_common_multiple,mathematics,canonical,reasoning_elicitation,conditional_profile,0.04636099404534277
least_common_multiple,mathematics,canonical,reasoning_elicitation,context,0.20836793941745407
least_common_multiple,mathematics,canonical,reasoning_elicitation,default_profile,0.04788715416911457
least_common_multiple,mathematics,canonical,reasoning_elicitation,domain_profile,0.046580794878282906
least_common_multiple,mathematics,explicit,affect_acknowledgement,conditional_profile,0.09967653711990136
least_common_multiple,mathematics,explicit,affect_acknowledgement,context,0.15643469740466082
least_common_multiple,mathematics,explicit,affect_acknowledgement,default_profile,0.12718916967541996
least_common_multiple,mathematics,explicit,affect_acknowledgement,domain_profile,0.12314189783357019
least_common_multiple,mathematics,explicit,answer_reveal,conditional_profile,0.057891376260632565
least_common_multiple,mathematics,explicit,answer_reveal,context,0.17390487461107523
least_common_multiple,mathematics,explicit,answer_reveal,default_profile,0.05824157506300208
least_common_multiple,mathematics,explicit,answer_reveal,domain_profile,0.05784671140099858
least_common_multiple,mathematics,explicit,reasoning_elicitation,conditional_profile,0.08888949633467984
least_common_multiple,mathematics,explicit,reasoning_elicitation,context,0.2146314716669493
least_common_multiple,mathematics,explicit,reasoning_elicitation,default_profile,0.08209309361868107
least_common_multiple,mathematics,explicit,reasoning_elicitation,domain_profile,0.08646878551874329
least_common_multiple,mathematics,implicit,affect_acknowledgement,conditional_profile,0.1648828007709252
least_common_multiple,mathematics,implicit,affect_acknowledgement,context,0.16205777246093386
least_common_multiple,mathematics,implicit,affect_acknowledgement,default_profile,0.16269369702760206
least_common_multiple,mathematics,implicit,affect_acknowledgement,domain_profile,0.16225018375980674
least_common_multiple,mathematics,implicit,answer_reveal,conditional_profile,0.036391982290798805
least_common_multiple,mathematics,implicit,answer_reveal,context,0.14690691305588968
least_common_multiple,mathematics,implicit,answer_reveal,default_profile,0.03556803592352724
least_common_multiple,mathematics,implicit,answer_reveal,domain_profile,0.038487099847018126
least_common_multiple,mathematics,implicit,reasoning_elicitation,conditional_profile,0.06888722044677129
least_common_multiple,mathematics,implicit,reasoning_elicitation,context,0.18903431002886725
least_common_multiple,mathematics,implicit,reasoning_elicitation,default_profile,0.06139395484352013
least_common_multiple,mathematics,implicit,reasoning_elicitation,domain_profile,0.06666137835899752
least_common_multiple,mathematics,peer_control,affect_acknowledgement,conditional_profile,0.38126716651098347
least_common_multiple,mathematics,peer_control,affect_acknowledgement,context,0.3702099763722751
least_common_multiple,mathematics,peer_control,affect_acknowledgement,default_profile,0.35934745401954954
least_common_multiple,mathematics,peer_control,affect_acknowledgement,domain_profile,0.3644817174889892
least_common_multiple,mathematics,peer_control,answer_reveal,conditional_profile,0.0462941617242119
least_common_multiple,mathematics,peer_control,answer_reveal,context,0.14994612132370475
least_common_multiple,mathematics,peer_control,answer_reveal,default_profile,0.04376965059138326
least_common_multiple,mathematics,peer_control,answer_reveal,domain_profile,0.04808655795668583
least_common_multiple,mathematics,peer_control,reasoning_elicitation,conditional_profile,0.05118971991765971
least_common_multiple,mathematics,peer_control,reasoning_elicitation,context,0.17542787164113166
least_common_multiple,mathematics,peer_control,reasoning_elicitation,default_profile,0.05030285117992682
least_common_multiple,mathematics,peer_control,reasoning_elicitation,domain_profile,0.05569705870906472
loop_accumulation,logic_and_data,canonical,affect_acknowledgement,conditional_profile,0.13694170921324872
loop_accumulation,logic_and_data,canonical,affect_acknowledgement,context,0.1861231062588665
loop_accumulation,logic_and_data,canonical,affect_acknowledgement,default_profile,0.15421862632775096
loop_accumulation,logic_and_data,canonical,affect_acknowledgement,domain_profile,0.16592910825510954
loop_accumulation,logic_and_data,canonical,answer_reveal,conditional_profile,0.0631702698581048
loop_accumulation,logic_and_data,canonical,answer_reveal,context,0.07948547883640032
loop_accumulation,logic_and_data,canonical,answer_reveal,default_profile,0.06634002843644098
loop_accumulation,logic_and_data,canonical,answer_reveal,domain_profile,0.06410925635606454
loop_accumulation,logic_and_data,canonical,reasoning_elicitation,conditional_profile,0.06983274735710382
loop_accumulation,logic_and_data,canonical,reasoning_elicitation,context,0.2107996984385863
loop_accumulation,logic_and_data,canonical,reasoning_elicitation,default_profile,0.059865545440837574
loop_accumulation,logic_and_data,canonical,reasoning_elicitation,domain_profile,0.06827220145158083
loop_accumulation,logic_and_data,explicit,affect_acknowledgement,conditional_profile,0.16118915097469194
loop_accumulation,logic_and_data,explicit,affect_acknowledgement,context,0.14746397649938248
loop_accumulation,logic_and_data,explicit,affect_acknowledgement,default_profile,0.14933925933658418
loop_accumulation,logic_and_data,explicit,affect_acknowledgement,domain_profile,0.15527948975532943
loop_accumulation,logic_and_data,explicit,answer_reveal,conditional_profile,0.052832444549437675
loop_accumulation,logic_and_data,explicit,answer_reveal,context,0.16133465905219163
loop_accumulation,logic_and_data,explicit,answer_reveal,default_profile,0.05232314071777614
loop_accumulation,logic_and_data,explicit,answer_reveal,domain_profile,0.05289672074168833
loop_accumulation,logic_and_data,explicit,reasoning_elicitation,conditional_profile,0.041726691071106485
loop_accumulation,logic_and_data,explicit,reasoning_elicitation,context,0.18904938787750758
loop_accumulation,logic_and_data,explicit,reasoning_elicitation,default_profile,0.04435245810169842
loop_accumulation,logic_and_data,explicit,reasoning_elicitation,domain_profile,0.043326981435474324
loop_accumulation,logic_and_data,implicit,affect_acknowledgement,conditional_profile,0.15567182265493743
loop_accumulation,logic_and_data,implicit,affect_acknowledgement,context,0.13776701687549672
loop_accumulation,logic_and_data,implicit,affect_acknowledgement,default_profile,0.15146782581883272
loop_accumulation,logic_and_data,implicit,affect_acknowledgement,domain_profile,0.1451889732238031
loop_accumulation,logic_and_data,implicit,answer_reveal,conditional_profile,0.03230636391571591
loop_accumulation,logic_and_data,implicit,answer_reveal,context,0.14453256148375299
loop_accumulation,logic_and_data,implicit,answer_reveal,default_profile,0.031808763242695534
loop_accumulation,logic_and_data,implicit,answer_reveal,domain_profile,0.03142482442751185
loop_accumulation,logic_and_data,implicit,reasoning_elicitation,conditional_profile,0.07442819084631656
loop_accumulation,logic_and_data,implicit,reasoning_elicitation,context,0.21904134173337986
loop_accumulation,logic_and_data,implicit,reasoning_elicitation,default_profile,0.05894301564912423
loop_accumulation,logic_and_data,implicit,reasoning_elicitation,domain_profile,0.07368585718614575
loop_accumulation,logic_and_data,peer_control,affect_acknowledgement,conditional_profile,0.2483878833300721
loop_accumulation,logic_and_data,peer_control,affect_acknowledgement,context,0.2743061834173755
loop_accumulation,logic_and_data,peer_control,affect_acknowledgement,default_profile,0.25536003205137314
loop_accumulation,logic_and_data,peer_control,affect_acknowledgement,domain_profile,0.25386236962005804
loop_accumulation,logic_and_data,peer_control,answer_reveal,conditional_profile,0.052992935558402635
loop_accumulation,logic_and_data,peer_control,answer_reveal,context,0.11383969869769303
loop_accumulation,logic_and_data,peer_control,answer_reveal,default_profile,0.05445856553705505
loop_accumulation,logic_and_data,peer_control,answer_reveal,domain_profile,0.05273231229699399
loop_accumulation,logic_and_data,peer_control,reasoning_elicitation,conditional_profile,0.050363818616337944
loop_accumulation,logic_and_data,peer_control,reasoning_elicitation,context,0.1668057375838649
loop_accumulation,logic_and_data,peer_control,reasoning_elicitation,default_profile,0.054460518509730896
loop_accumulation,logic_and_data,peer_control,reasoning_elicitation,domain_profile,0.04979789702176895
median,mathematics,canonical,affect_acknowledgement,conditional_profile,0.1649088452340252
median,mathematics,canonical,affect_acknowledgement,context,0.18198633724067342
median,mathematics,canonical,affect_acknowledgement,default_profile,0.16701127516102077
median,mathematics,canonical,affect_acknowledgement,domain_profile,0.1711287415141856
median,mathematics,canonical,answer_reveal,conditional_profile,0.047364231351757435
median,mathematics,canonical,answer_reveal,context,0.19959383284168192
median,mathematics,canonical,answer_reveal,default_profile,0.04911745051589371
median,mathematics,canonical,answer_reveal,domain_profile,0.04591181014652569
median,mathematics,canonical,reasoning_elicitation,conditional_profile,0.046297534945712815
median,mathematics,canonical,reasoning_elicitation,context,0.2075166005278941
median,mathematics,canonical,reasoning_elicitation,default_profile,0.045161612916303384
median,mathematics,canonical,reasoning_elicitation,domain_profile,0.043730883588440475
median,mathematics,explicit,affect_acknowledgement,conditional_profile,0.13329206658329082
median,mathematics,explicit,affect_acknowledgement,context,0.1366011371237687
median,mathematics,explicit,affect_acknowledgement,default_profile,0.12161427353533232
median,mathematics,explicit,affect_acknowledgement,domain_profile,0.12993816204285602
median,mathematics,explicit,answer_reveal,conditional_profile,0.03795634624609338
median,mathematics,explicit,answer_reveal,context,0.17657085025659766
median,mathematics,explicit,answer_reveal,default_profile,0.03756531308984454
median,mathematics,explicit,answer_reveal,domain_profile,0.03856016900180062
median,mathematics,explicit,reasoning_elicitation,conditional_profile,0.050883474123048465
median,mathematics,explicit,reasoning_elicitation,context,0.21032213271220498
median,mathematics,explicit,reasoning_elicitation,default_profile,0.0544618829706897
median,mathematics,explicit,reasoning_elicitation,domain_profile,0.05346816089391739
median,mathematics,implicit,affect_acknowledgement,conditional_profile,0.11203425626536637
median,mathematics,implicit,affect_acknowledgement,context,0.08894396191991781
median,mathematics,implicit,affect_acknowledgement,default_profile,0.09431266153808048
median,mathematics,implicit,affect_acknowledgement,domain_profile,0.09699303400380002
median,mathematics,implicit,answer_reveal,conditional_profile,0.06688065370423148
median,mathematics,implicit,answer_reveal,context,0.17123889896555283
median,mathematics,implicit,answer_reveal,default_profile,0.06663853172193587
median,mathematics,implicit,answer_reveal,domain_profile,0.06839320292728966
median,mathematics,implicit,reasoning_elicitation,conditional_profile,0.09477842625218047
median,mathematics,implicit,reasoning_elicitation,context,0.21771940140548574
median,mathematics,implicit,reasoning_elicitation,default_profile,0.09681211207008875
median,mathematics,implicit,reasoning_elicitation,domain_profile,0.09657312918259153
median,mathematics,peer_control,affect_acknowledgement,conditional_profile,0.31516442430257746
median,mathematics,peer_control,affect_acknowledgement,context,0.3322609654925846
median,mathematics,peer_control,affect_acknowledgement,default_profile,0.3232249331286914
median,mathematics,peer_control,affect_acknowledgement,domain_profile,0.3199604148704849
median,mathematics,peer_control,answer_reveal,conditional_profile,0.03416609232652977
median,mathematics,peer_control,answer_reveal,context,0.17536509618305107
median,mathematics,peer_control,answer_reveal,default_profile,0.034180255734143315
median,mathematics,peer_control,answer_reveal,domain_profile,0.03572892860798632
median,mathematics,peer_control,reasoning_elicitation,conditional_profile,0.07011207607139211
median,mathematics,peer_control,reasoning_elicitation,context,0.20955603841627995
median,mathematics,peer_control,reasoning_elicitation,default_profile,0.07265256405744136
median,mathematics,peer_control,reasoning_elicitation,domain_profile,0.07229768560232999
parallel_structure,language,canonical,affect_acknowledgement,conditional_profile,0.1454861417906928
parallel_structure,language,canonical,affect_acknowledgement,context,0.17881480244506762
parallel_structure,language,canonical,affect_acknowledgement,default_profile,0.15027583491071736
parallel_structure,language,canonical,affect_acknowledgement,domain_profile,0.16815930551332586
parallel_structure,language,canonical,answer_reveal,conditional_profile,0.058049316501134506
parallel_structure,language,canonical,answer_reveal,context,0.17213436136624682
parallel_structure,language,canonical,answer_reveal,default_profile,0.05496610855702264
parallel_structure,language,canonical,answer_reveal,domain_profile,0.05761887101590577
parallel_structure,language,canonical,reasoning_elicitation,conditional_profile,0.06534208339531478
parallel_structure,language,canonical,reasoning_elicitation,context,0.21664145958983522
parallel_structure,language,canonical,reasoning_elicitation,default_profile,0.06414034425741184
parallel_structure,language,canonical,reasoning_elicitation,domain_profile,0.06427825190639988
parallel_structure,language,explicit,affect_acknowledgement,conditional_profile,0.16861162251652886
parallel_structure,language,explicit,affect_acknowledgement,context,0.15589728154181826
parallel_structure,language,explicit,affect_acknowledgement,default_profile,0.15141518287558597
parallel_structure,language,explicit,affect_acknowledgement,domain_profile,0.1563106644521804
parallel_structure,language,explicit,answer_reveal,conditional_profile,0.06671968584627215
parallel_structure,language,explicit,answer_reveal,context,0.14503695915814035
parallel_structure,language,explicit,answer_reveal,default_profile,0.060514811016005976
parallel_structure,language,explicit,answer_reveal,domain_profile,0.06025215235220992
parallel_structure,language,explicit,reasoning_elicitation,conditional_profile,0.1180845448278968
parallel_structure,language,explicit,reasoning_elicitation,context,0.19832597797838117
parallel_structure,language,explicit,reasoning_elicitation,default_profile,0.11461933528106587
parallel_structure,language,explicit,reasoning_elicitation,domain_profile,0.11409469746252288
parallel_structure,language,implicit,affect_acknowledgement,conditional_profile,0.1372590904074679
parallel_structure,language,implicit,affect_acknowledgement,context,0.1335426585602778
parallel_structure,language,implicit,affect_acknowledgement,default_profile,0.13025700183989725
parallel_structure,language,implicit,affect_acknowledgement,domain_profile,0.12974081763573436
parallel_structure,language,implicit,answer_reveal,conditional_profile,0.059343308138852136
parallel_structure,language,implicit,answer_reveal,context,0.14503695915814035
parallel_structure,language,implicit,answer_reveal,default_profile,0.06137342272333356
parallel_structure,language,implicit,answer_reveal,domain_profile,0.06126086542779648
parallel_structure,language,implicit,reasoning_elicitation,conditional_profile,0.09200383976344706
parallel_structure,language,implicit,reasoning_elicitation,context,0.20380883507449266
parallel_structure,language,implicit,reasoning_elicitation,default_profile,0.09009192280482761
parallel_structure,language,implicit,reasoning_elicitation,domain_profile,0.0896500015004648
parallel_structure,language,peer_control,affect_acknowledgement,conditional_profile,0.17492468044298276
parallel_structure,language,peer_control,affect_acknowledgement,context,0.18760256595190317
parallel_structure,language,peer_control,affect_acknowledgement,default_profile,0.2147848485648268
parallel_structure,language,peer_control,affect_acknowledgement,domain_profile,0.2016889874491219
parallel_structure,language,peer_control,answer_reveal,conditional_profile,0.10384492422819665
parallel_structure,language,peer_control,answer_reveal,context,0.15817854080484112
parallel_structure,language,peer_control,answer_reveal,default_profile,0.099595748529314
parallel_structure,language,peer_control,answer_reveal,domain_profile,0.09894650176870504
parallel_structure,language,peer_control,reasoning_elicitation,conditional_profile,0.0913980604112459
parallel_structure,language,peer_control,reasoning_elicitation,context,0.21187391740992045
parallel_structure,language,peer_control,reasoning_elicitation,default_profile,0.08899995650609688
parallel_structure,language,peer_control,reasoning_elicitation,domain_profile,0.08901531411402006
photosynthesis_inputs,science,canonical,affect_acknowledgement,conditional_profile,0.17701715614666053
photosynthesis_inputs,science,canonical,affect_acknowledgement,context,0.21460504187563872
photosynthesis_inputs,science,canonical,affect_acknowledgement,default_profile,0.19801692508660154
photosynthesis_inputs,science,canonical,affect_acknowledgement,domain_profile,0.18037560452501228
photosynthesis_inputs,science,canonical,answer_reveal,conditional_profile,0.060014664452853174
photosynthesis_inputs,science,canonical,answer_reveal,context,0.18873925904231648
photosynthesis_inputs,science,canonical,answer_reveal,default_profile,0.057955167237835635
photosynthesis_inputs,science,canonical,answer_reveal,domain_profile,0.05735764786934017
photosynthesis_inputs,science,canonical,reasoning_elicitation,conditional_profile,0.0852516877062842
photosynthesis_inputs,science,canonical,reasoning_elicitation,context,0.20278847001509717
photosynthesis_inputs,science,canonical,reasoning_elicitation,default_profile,0.07552048038488342
photosynthesis_inputs,science,canonical,reasoning_elicitation,domain_profile,0.08379577900595395
photosynthesis_inputs,science,explicit,affect_acknowledgement,conditional_profile,0.24063011451971997
photosynthesis_inputs,science,explicit,affect_acknowledgement,context,0.22164030291827158
photosynthesis_inputs,science,explicit,affect_acknowledgement,default_profile,0.22935064047396922
photosynthesis_inputs,science,explicit,affect_acknowledgement,domain_profile,0.23360727672883877
photosynthesis_inputs,science,explicit,answer_reveal,conditional_profile,0.05510643892816236
photosynthesis_inputs,science,explicit,answer_reveal,context,0.2022114408144265
photosynthesis_inputs,science,explicit,answer_reveal,default_profile,0.05722181302850288
photosynthesis_inputs,science,explicit,answer_reveal,domain_profile,0.05559976458428754
photosynthesis_inputs,science,explicit,reasoning_elicitation,conditional_profile,0.06254460516312045
photosynthesis_inputs,science,explicit,reasoning_elicitation,context,0.20459177581676363
photosynthesis_inputs,science,explicit,reasoning_elicitation,default_profile,0.059458417842971775
photosynthesis_inputs,science,explicit,reasoning_elicitation,domain_profile,0.0636058897117781
photosynthesis_inputs,science,implicit,affect_acknowledgement,conditional_profile,0.1589016046210806
photosynthesis_inputs,science,implicit,affect_acknowledgement,context,0.15244472079515428
photosynthesis_inputs,science,implicit,affect_acknowledgement,default_profile,0.14578704705572668
photosynthesis_inputs,science,implicit,affect_acknowledgement,domain_profile,0.15570767799669244
photosynthesis_inputs,science,implicit,answer_reveal,conditional_profile,0.04132134444511769
photosynthesis_inputs,science,implicit,answer_reveal,context,0.1869799953221922
photosynthesis_inputs,science,implicit,answer_reveal,default_profile,0.0403897526578553
photosynthesis_inputs,science,implicit,answer_reveal,domain_profile,0.03886749537862751
photosynthesis_inputs,science,implicit,reasoning_elicitation,conditional_profile,0.03504084245143414
photosynthesis_inputs,science,implicit,reasoning_elicitation,context,0.21469592609044125
photosynthesis_inputs,science,implicit,reasoning_elicitation,default_profile,0.03848023789389849
photosynthesis_inputs,science,implicit,reasoning_elicitation,domain_profile,0.034001898323774656
photosynthesis_inputs,science,peer_control,affect_acknowledgement,conditional_profile,0.2449221692192598
photosynthesis_inputs,science,peer_control,affect_acknowledgement,context,0.27918678963709276
photosynthesis_inputs,science,peer_control,affect_acknowledgement,default_profile,0.2508118857304982
photosynthesis_inputs,science,peer_control,affect_acknowledgement,domain_profile,0.2493096565432357
photosynthesis_inputs,science,peer_control,answer_reveal,conditional_profile,0.0718358780663879
photosynthesis_inputs,science,peer_control,answer_reveal,context,0.1725126926857098
photosynthesis_inputs,science,peer_control,answer_reveal,default_profile,0.0702123657544395
photosynthesis_inputs,science,peer_control,answer_reveal,domain_profile,0.07258166424792037
photosynthesis_inputs,science,peer_control,reasoning_elicitation,conditional_profile,0.09958196448932224
photosynthesis_inputs,science,peer_control,reasoning_elicitation,context,0.20941398519719892
photosynthesis_inputs,science,peer_control,reasoning_elicitation,default_profile,0.09171035138896386
photosynthesis_inputs,science,peer_control,reasoning_elicitation,domain_profile,0.10225539472894836
pigeonhole_principle,logic_and_data,canonical,affect_acknowledgement,conditional_profile,0.16275518961764351
pigeonhole_principle,logic_and_data,canonical,affect_acknowledgement,context,0.21874063781360853
pigeonhole_principle,logic_and_data,canonical,affect_acknowledgement,default_profile,0.18384734654800763
pigeonhole_principle,logic_and_data,canonical,affect_acknowledgement,domain_profile,0.17269536598787502
pigeonhole_principle,logic_and_data,canonical,answer_reveal,conditional_profile,0.07763449381019275
pigeonhole_principle,logic_and_data,canonical,answer_reveal,context,0.11178996915410973
pigeonhole_principle,logic_and_data,canonical,answer_reveal,default_profile,0.0775954825336966
pigeonhole_principle,logic_and_data,canonical,answer_reveal,domain_profile,0.07721584113556015
pigeonhole_principle,logic_and_data,canonical,reasoning_elicitation,conditional_profile,0.09364640132098018
pigeonhole_principle,logic_and_data,canonical,reasoning_elicitation,context,0.22097669611981607
pigeonhole_principle,logic_and_data,canonical,reasoning_elicitation,default_profile,0.08006180414474756
pigeonhole_principle,logic_and_data,canonical,reasoning_elicitation,domain_profile,0.08679398723908732
pigeonhole_principle,logic_and_data,explicit,affect_acknowledgement,conditional_profile,0.1657123785128032
pigeonhole_principle,logic_and_data,explicit,affect_acknowledgement,context,0.1643909350334411
pigeonhole_principle,logic_and_data,explicit,affect_acknowledgement,default_profile,0.17289411673854088
pigeonhole_principle,logic_and_data,explicit,affect_acknowledgement,domain_profile,0.16886599603431
pigeonhole_principle,logic_and_data,explicit,answer_reveal,conditional_profile,0.08605333337265321
pigeonhole_principle,logic_and_data,explicit,answer_reveal,context,0.19039312260128394
pigeonhole_principle,logic_and_data,explicit,answer_reveal,default_profile,0.08201425152380198
pigeonhole_principle,logic_and_data,explicit,answer_reveal,domain_profile,0.08599579771337502
pigeonhole_principle,logic_and_data,explicit,reasoning_elicitation,conditional_profile,0.09055896521554435
pigeonhole_principle,logic_and_data,explicit,reasoning_elicitation,context,0.23158233180644694
pigeonhole_principle,logic_and_data,explicit,reasoning_elicitation,default_profile,0.07210710583214675
pigeonhole_principle,logic_and_data,explicit,reasoning_elicitation,domain_profile,0.09053533503541845
pigeonhole_principle,logic_and_data,implicit,affect_acknowledgement,conditional_profile,0.27150152532940414
pigeonhole_principle,logic_and_data,implicit,affect_acknowledgement,context,0.27794172556223756
pigeonhole_principle,logic_and_data,implicit,affect_acknowledgement,default_profile,0.28396477697040184
pigeonhole_principle,logic_and_data,implicit,affect_acknowledgement,domain_profile,0.28051909662000724
pigeonhole_principle,logic_and_data,implicit,answer_reveal,conditional_profile,0.11270346677758405
pigeonhole_principle,logic_and_data,implicit,answer_reveal,context,0.09564908993258606
pigeonhole_principle,logic_and_data,implicit,answer_reveal,default_profile,0.11599162666607865
pigeonhole_principle,logic_and_data,implicit,answer_reveal,domain_profile,0.11618505919405711
pigeonhole_principle,logic_and_data,implicit,reasoning_elicitation,conditional_profile,0.1264365882790676
pigeonhole_principle,logic_and_data,implicit,reasoning_elicitation,context,0.22991649701391922
pigeonhole_principle,logic_and_data,implicit,reasoning_elicitation,default_profile,0.10794707030030029
pigeonhole_principle,logic_and_data,implicit,reasoning_elicitation,domain_profile,0.12824172239942094
pigeonhole_principle,logic_and_data,peer_control,affect_acknowledgement,conditional_profile,0.2611628492546169
pigeonhole_principle,logic_and_data,peer_control,affect_acknowledgement,context,0.3145797032102532
pigeonhole_principle,logic_and_data,peer_control,affect_acknowledgement,default_profile,0.2846694648171796
pigeonhole_principle,logic_and_data,peer_control,affect_acknowledgement,domain_profile,0.28625190154930585
pigeonhole_principle,logic_and_data,peer_control,answer_reveal,conditional_profile,0.11854927267954538
pigeonhole_principle,logic_and_data,peer_control,answer_reveal,context,0.03611681460340073
pigeonhole_principle,logic_and_data,peer_control,answer_reveal,default_profile,0.11289292324696709
pigeonhole_principle,logic_and_data,peer_control,answer_reveal,domain_profile,0.1088667026301604
pigeonhole_principle,logic_and_data,peer_control,reasoning_elicitation,conditional_profile,0.06961676233116706
pigeonhole_principle,logic_and_data,peer_control,reasoning_elicitation,context,0.21030635870602238
pigeonhole_principle,logic_and_data,peer_control,reasoning_elicitation,default_profile,0.05781448422817045
pigeonhole_principle,logic_and_data,peer_control,reasoning_elicitation,domain_profile,0.06646237050302467
pressure,science,canonical,affect_acknowledgement,conditional_profile,0.12715916745966144
pressure,science,canonical,affect_acknowledgement,context,0.16127217186343487
pressure,science,canonical,affect_acknowledgement,default_profile,0.12725949043696105
pressure,science,canonical,affect_acknowledgement,domain_profile,0.12124340330464085
pressure,science,canonical,answer_reveal,conditional_profile,0.037760589249407284
pressure,science,canonical,answer_reveal,context,0.18654497548524232
pressure,science,canonical,answer_reveal,default_profile,0.038963549467518316
pressure,science,canonical,answer_reveal,domain_profile,0.037298949777913495
pressure,science,canonical,reasoning_elicitation,conditional_profile,0.07703478311397435
pressure,science,canonical,reasoning_elicitation,context,0.20687514103147442
pressure,science,canonical,reasoning_elicitation,default_profile,0.0685064802599774
pressure,science,canonical,reasoning_elicitation,domain_profile,0.0731233577204748
pressure,science,explicit,affect_acknowledgement,conditional_profile,0.10785538480576846
pressure,science,explicit,affect_acknowledgement,context,0.1266336275183279
pressure,science,explicit,affect_acknowledgement,default_profile,0.11672154699687456
pressure,science,explicit,affect_acknowledgement,domain_profile,0.11045623073701667
pressure,science,explicit,answer_reveal,conditional_profile,0.027974024113457858
pressure,science,explicit,answer_reveal,context,0.1734309736858019
pressure,science,explicit,answer_reveal,default_profile,0.02803754605002457
pressure,science,explicit,answer_reveal,domain_profile,0.026942092092000613
pressure,science,explicit,reasoning_elicitation,conditional_profile,0.1161098132869115
pressure,science,explicit,reasoning_elicitation,context,0.2018633015750987
pressure,science,explicit,reasoning_elicitation,default_profile,0.09935229008217109
pressure,science,explicit,reasoning_elicitation,domain_profile,0.11262328254368528
pressure,science,implicit,affect_acknowledgement,conditional_profile,0.1495841577080415
pressure,science,implicit,affect_acknowledgement,context,0.14444539236990708
pressure,science,implicit,affect_acknowledgement,default_profile,0.1253385361653216
pressure,science,implicit,affect_acknowledgement,domain_profile,0.13336785511541693
